GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetPropertyIDRequest,768,0,109,0,207,0,104,0,47,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetObjectsMetaDataInfoOfClassForNMRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RemoveImplementationRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetExecutionEnvironmentForDSResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.SetObjectReadOnlyRequest,489,0,66,0,0,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewInterfaceRequest.Builder,628,0,84,0,0,0,87,0,45,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ExecuteImplementationRequest.Builder,1485,0,234,0,0,0,202,0,85,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ObjectExistsInDataClayRequest.Builder,339,0,42,0,0,0,52,0,31,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NotifyFederatedObjectsRequest.FederatedObjectsDefaultEntryHolder,8,0,0,0,0,0,1,0,1,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetContractsOfApplicantWithProvRequest.Builder,721,0,106,0,0,0,102,0,49,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetContractIDOfDataClayProviderResponse,489,0,66,0,0,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.SetDataSetIDFromGarbageCollectorRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RegisterToPublicContractOfNamespaceResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ImportContractRequest.Builder,912,0,138,0,255,0,127,0,58,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.MoveObjectResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.MoveObjectRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RegisterToPublicDataContractRequest,588,0,87,0,0,0,88,0,43,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.MoveObjectRequest,734,0,115,0,0,0,107,0,47,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.UnfederateObjectRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.FederateObjectRequest,635,0,94,0,0,0,93,0,44,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RegisterToPublicContractRequest,588,0,87,0,155,0,88,0,43,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewSessionRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.SetDataSetIDRequest,588,0,87,0,0,0,88,0,43,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ExistsActiveEnvironmentsForSLRequest.Builder,339,0,42,0,0,0,52,0,31,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetExtDataClayInfoResponse,480,0,56,0,0,0,68,0,39,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetContractIDsOfProviderResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetExternalSourceDataClayOfObjectRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.PerformSetAccountsRequest,579,0,77,0,159,0,82,0,42,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.SetObjectReadOnlyRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetClassNameAndNamespaceForDSResponse.Builder,535,0,62,0,0,0,72,0,41,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetContractIDsOfProviderResponse,582,0,68,0,0,0,80,0,45,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetExternalDataclayIDRequest.Builder,279,0,22,0,0,0,41,0,30,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.UnfederateObjectRequest.Builder,754,0,108,0,0,0,106,0,52,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RegisterObjectForGCRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RemoveOperationRequest.Builder,917,0,126,0,271,0,122,0,59,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetContractIDsOfProviderRequest,588,0,87,0,0,0,88,0,43,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RegisterExternalDataClayRequest.Builder,279,0,22,0,0,0,41,0,30,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RegisterToPublicDataContractRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetNamespacesResponse.Builder,521,0,56,0,149,0,69,0,41,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages,4544,0,0,0,3,0,4,0,4,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NotifyStorageLocationShutdownRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetStubsResponse.StubsDefaultEntryHolder,8,0,0,0,0,0,1,0,1,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetContractIDsOfProviderRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetStorageLocationForDSResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetClassIDResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetAccountIDResponse,489,0,66,0,133,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetClassesInNamespaceResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetExecutionEnvironmentForDSResponse,480,0,56,0,0,0,68,0,39,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.AutoRegisterEEResponse.Builder,530,0,74,0,151,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RemoveInterfaceRequest.Builder,912,0,138,0,0,0,127,0,58,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetDataContractIDsOfApplicantResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetObjectInfoRequest,489,0,66,0,0,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetObjectsMetaDataInfoOfClassForNMResponse,582,0,68,0,0,0,80,0,45,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewClassIDResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetExtDataClayInfoResponse.Builder,437,0,52,0,0,0,62,0,36,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RegisterToPublicContractOfNamespaceRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ExistsActiveEnvironmentsForSLRequest,390,0,45,0,0,0,60,0,37,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetInfoOfClassesInNamespaceResponse.Builder,542,0,68,0,151,0,80,0,46,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RegisterObjectRequest.Builder,691,0,90,0,0,0,95,0,50,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ExecuteMethodOnTargetRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetClassNameForDSRequest.Builder,339,0,42,0,0,0,52,0,31,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetClassNameAndNamespaceForDSResponse,570,0,67,0,0,0,76,0,41,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetExternalSourceDataClayOfObjectRequest,390,0,45,0,0,0,60,0,37,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetImportedClassesInfoInNamespaceRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetPublicDataSetsResponse.Builder,521,0,56,0,149,0,69,0,41,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.SetDataSetIDRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.CheckObjectFederatedRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewContractRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetClassInfoRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetAccountDataSetsResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RemoveDataSetRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetBabelStubsResponse,443,0,52,0,0,0,65,0,38,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewClassResponse.NewClassesDefaultEntryHolder,8,0,0,0,3,0,1,0,1,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetClassInfoRequest.Builder,819,0,116,0,237,0,112,0,54,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NotifyFederatedObjectsRequest.Builder,845,0,104,0,0,0,120,0,67,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewSessionResponse,480,0,56,0,137,0,68,0,39,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NotifyExecutionEnvironmentShutdownRequest,390,0,45,0,0,0,60,0,37,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetAccountIDResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ExecuteImplementationRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetDataClaysObjectIsFederatedWithRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetContractIDOfDataClayProviderResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetContractIDOfDataClayProviderRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ExecuteMethodOnTargetRequest,777,0,119,0,0,0,110,0,48,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetPropertyIDResponse.Builder,530,0,74,0,151,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewClassRequest.Builder,796,0,106,0,222,0,113,0,60,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.UnregisterObjectsRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.DeleteAliasRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetDataContractIDsOfProviderResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.AutoRegisterEERequest.Builder,631,0,70,0,197,0,84,0,49,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetDataContractIDsOfApplicantResponse,582,0,68,0,0,0,80,0,45,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewAccountNoAdminRequest,381,0,35,0,115,0,54,0,36,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.CheckDataSetIsPublicResponse,437,0,52,0,124,0,65,0,38,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NotifyFederatedObjectsRequest.ObjectsInfoDefaultEntryHolder,8,0,0,0,0,0,1,0,1,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetClassNameAndNamespaceForDSRequest.Builder,339,0,42,0,0,0,52,0,31,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RemoveImplementationRequest,777,0,119,0,203,0,110,0,48,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewDataSetRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.UnregisterObjectsRequest.Builder,620,0,68,0,0,0,76,0,42,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetStorageLocationIDResponse.Builder,530,0,74,0,0,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RemoveOperationRequest,768,0,109,0,207,0,104,0,47,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetObjectFromAliasRequest.Builder,437,0,52,0,0,0,62,0,36,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.PerformSetOperationsResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewNamespaceRequest,579,0,77,0,159,0,82,0,42,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RemoveOperationRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.MigrateFederatedObjectsRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetAccountListResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetClassNameAndNamespaceForDSRequest,390,0,45,0,0,0,60,0,37,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetClassesInNamespaceRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ObjectExistsInDataClayResponse,437,0,52,0,0,0,65,0,38,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.CheckDataSetIsPublicRequest.Builder,339,0,42,0,99,0,52,0,31,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.SetDataSetIDFromGarbageCollectorRequest.Builder,530,0,74,0,0,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetStubsRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetContractsOfApplicantWithProvRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NotifyExecutionEnvironmentShutdownRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewReplicaRequest,635,0,94,0,0,0,93,0,44,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewSessionResponse.Builder,437,0,52,0,133,0,62,0,36,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetExternalDataclayIDResponse,489,0,66,0,0,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetObjectFromAliasRequest,480,0,56,0,0,0,68,0,39,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewReplicaRequest.Builder,754,0,108,0,0,0,106,0,52,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetAccountIDResponse.Builder,530,0,74,0,151,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetContractIDsOfProviderRequest.Builder,721,0,106,0,0,0,102,0,49,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.FederateAllObjectsRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetNamespacesResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewClassIDRequest,836,0,109,0,220,0,109,0,52,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetAccountDataSetsRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetStorageLocationForDSRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetMetadataByOIDForDSRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.AdviseEventRequest.Builder,246,0,20,0,0,0,37,0,27,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.IsPrefetchingEnabledResponse.Builder,372,0,44,0,0,0,56,0,34,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RegisterToPublicContractRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetInfoOfSessionForDSResponse.Builder,1037,0,134,0,285,0,130,0,63,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewAccountResponse.Builder,530,0,74,0,151,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetClassInfoRequest,678,0,98,0,181,0,96,0,45,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetObjectInfoResponse.Builder,535,0,62,0,0,0,72,0,41,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetPublicDataSetsRequest,489,0,66,0,133,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetOperationIDRequest,768,0,109,0,207,0,104,0,47,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.PerformSetAccountsRequest.Builder,628,0,84,0,185,0,87,0,45,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.SetObjectReadOnlyRequest.Builder,530,0,74,0,0,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NotifyRegistrationOfExternalDataClayResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewDataContractRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.CheckObjectFederatedWithDataClayInstanceRequest,489,0,66,0,0,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ExistsActiveEnvironmentsForSLResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ExecuteMethodOnTargetResponse.Builder,530,0,74,0,0,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetClassIDRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RegisterExternalDataClayOverrideAuthorityRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetStorageLocationIDResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetClassIDResponse,489,0,66,0,133,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetAccountIDRequest.Builder,246,0,20,0,81,0,37,0,27,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RegisterObjectRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RegisterExternalDataClayOverrideAuthorityRequest.Builder,759,0,96,0,0,0,101,0,53,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.UnfederateObjectWithAllDCsRequest,536,0,73,0,0,0,79,0,41,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewReplicaResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetImportedClassesInfoInNamespaceResponse.Builder,542,0,68,0,151,0,80,0,46,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewSessionRequest.Builder,1725,0,228,0,467,0,208,0,94,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetContractIDsOfProviderResponse.ContractsDefaultEntryHolder,8,0,0,0,0,0,1,0,1,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetContractIDsOfProviderResponse.Builder,542,0,68,0,0,0,80,0,46,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewClassRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewDataContractRequest,579,0,77,0,0,0,82,0,42,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetObjectDataSetIDRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.UnfederateAllObjectsWithAllDCsRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.UnregisterObjectsRequest,411,0,37,0,0,0,58,0,39,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewAccountRequest,579,0,77,0,159,0,82,0,42,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetClassNameForDSRequest,390,0,45,0,0,0,60,0,37,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.PerformSetOperationsRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetAccountDataSetsRequest.Builder,530,0,74,0,151,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NotifyFederatedObjectsRequest,894,0,108,0,0,0,112,0,55,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.FederateObjectRequest.Builder,754,0,108,0,0,0,106,0,52,0
